Lon Lat HF
115.178000 -29.158300 47.000000
142.182000 -27.486700 67.000000
145.978000 -40.073300 54.000000
124.527000 -17.206700 62.000000
127.297000 -19.868300 60.000000
115.267000 -21.175000 56.000000
123.325000 -11.671700 50.000000
116.158000 -19.571700 55.000000
116.142000 -19.546700 60.000000
121.975000 -13.948300 74.000000
115.102000 -29.468300 55.000000
114.075000 -21.356700 67.000000
115.625000 -20.616700 52.000000
126.792000 -19.506700 62.000000
148.042000 -38.581700 76.000000
125.222000 -12.218300 57.000000
124.507000 -11.981700 54.000000
115.668000 -20.001700 60.000000
115.445000 -32.263300 50.000000
123.952000 -20.096700 68.000000
115.158000 -29.951700 64.000000
128.495000 -12.888300 62.000000
128.408000 -12.813300 61.000000
118.785000 -18.635000 46.000000
117.622000 -18.971700 60.000000
123.713000 -18.763300 60.000000
148.468000 -38.433300 42.000000
126.368000 -12.713300 58.000000
124.568000 -11.665000 47.000000
130.768000 -33.386700 49.000000
124.152000 -12.403300 53.000000
126.368000 -12.838300 59.000000
123.863000 -13.748300 56.000000
124.275000 -12.363300 52.000000
123.238000 -17.088300 57.000000
113.437000 -24.346700 64.000000
115.742000 -19.798300 64.000000
114.157000 -22.956700 80.000000
113.690000 -21.298300 49.000000
117.162000 -19.141700 54.000000
124.393000 -12.498300 67.000000
116.642000 -19.726700 47.000000
114.945000 -19.910000 58.000000
121.858000 -14.101700 40.000000
144.882000 -39.363300 67.000000
112.688000 -20.885000 46.000000
124.433000 -12.505000 54.000000
139.617000 -37.313300 47.000000
147.620000 -38.510000 69.000000
116.530000 -19.411700 66.000000
129.422000 -14.573300 55.000000
124.242000 -17.553300 49.000000
124.497000 -12.195000 54.000000
115.120000 -29.093300 53.000000
116.927000 -19.506700 59.000000
126.210000 -11.871700 58.000000
147.703000 -38.643300 61.000000
133.183000 -10.711700 47.000000
148.342000 -38.381700 46.000000
148.545000 -38.506700 47.000000
128.133000 -13.278300 52.000000
128.103000 -13.336700 52.000000
128.107000 -13.230000 61.000000
124.263000 -17.506700 56.000000
124.387000 -17.613300 48.000000
142.912000 -39.241700 68.000000
115.885000 -19.768300 59.000000
145.978000 -39.893300 46.000000
145.397000 -39.410000 55.000000
126.747000 -12.953300 60.000000
133.393000 -10.468300 54.000000
147.497000 -38.446700 61.000000
139.390000 -37.366700 53.000000
131.860000 -9.735000 62.000000
148.368000 -38.188300 62.000000
128.945000 -14.476700 47.000000
128.947000 -14.506700 48.000000
122.893000 -19.411700 62.000000
115.318000 -20.141700 46.000000
112.193000 -20.585000 52.000000
136.012000 -35.893300 61.000000
141.313000 -38.430000 57.000000
116.433000 -19.593300 45.000000
124.610000 -11.641700 57.000000
115.002000 -21.463300 58.000000
124.227000 -17.471700 43.000000
115.297000 -29.146700 40.000000
114.915000 -20.891700 62.000000
147.518000 -38.325000 76.000000
127.587000 -21.156700 60.000000
115.507000 -19.996700 57.000000
147.823000 -38.183300 67.000000
115.803000 -20.020000 58.000000
113.208000 -27.843300 50.000000
115.137000 -29.795000 60.000000
115.150000 -29.793300 73.000000
115.142000 -29.773300 56.000000
124.147000 -12.645000 50.000000
123.277000 -14.558300 51.000000
113.927000 -22.008300 52.000000
124.103000 -17.366700 62.000000
124.567000 -12.613300 57.000000
145.807000 -39.838300 63.000000
145.812000 -39.858300 54.000000
125.920000 -26.148300 33.000000
114.423000 -20.736700 60.000000
113.620000 -21.108300 49.000000
152.117000 -39.031700 79.600000
111.548000 -34.850000 69.100000
116.132000 -37.200000 61.500000
118.867000 -37.481700 70.500000
119.932000 -36.600000 75.600000
121.098000 -37.566700 55.800000
123.298000 -36.981700 69.200000
127.017000 -36.116700 43.000000
127.282000 -35.166700 54.000000
131.482000 -36.731700 47.000000
118.032000 -36.481700 62.100000
112.667000 -33.666700 40.400000
140.039000 -37.444300 90.000000
140.087000 -37.444300 68.000000
140.232000 -37.441600 70.000000
140.538000 -37.763800 65.000000
140.912000 -37.938300 64.000000
140.715000 -37.788800 59.000000
140.253000 -37.479200 60.500000
140.600000 -37.446000 68.000000
140.691000 -37.571300 61.000000
140.792000 -37.445200 80.000000
140.624000 -37.928400 74.000000
140.472000 -37.836200 60.000000
140.033000 -37.447800 75.000000
140.620000 -37.825500 58.000000
140.852000 -37.828200 63.000000
140.154000 -37.315400 74.000000
140.232000 -37.553400 66.000000
140.630000 -37.552500 77.000000
140.974000 -37.787900 69.000000
140.538000 -37.770900 60.000000
140.788000 -37.847000 52.000000
140.765000 -37.851500 62.000000
140.831000 -37.773600 71.000000
140.538000 -37.631300 75.000000
140.319000 -37.413800 61.000000
140.623000 -37.932000 73.000000
140.910000 -37.682300 64.000000
140.865000 -37.746700 69.000000
140.991000 -37.866700 73.000000
140.688000 -37.378900 42.000000
140.354000 -37.605400 70.000000
140.943000 -37.406700 53.000000
140.970000 -37.984800 57.000000
140.506000 -37.367300 50.000000
140.527000 -37.276400 66.500000
140.527000 -37.276400 49.700000
140.909000 -37.226000 66.700000
140.909000 -37.226000 63.100000
140.817000 -37.137600 56.400000
140.817000 -37.137600 59.300000
140.404000 -37.052500 82.600000
140.404000 -37.052500 75.300000
140.404000 -37.052500 79.200000
140.720000 -37.271100 62.500000
140.720000 -37.271100 61.900000
140.633000 -37.109800 97.500000
140.480000 -37.071600 94.000000
140.480000 -37.071600 84.700000
140.480000 -37.071600 81.700000
139.155000 -35.508400 76.900000
139.155000 -35.508400 101.400000
140.001000 -35.570800 67.900000
139.658000 -35.966400 74.400000
139.658000 -35.966400 75.400000
140.756000 -35.593400 63.600000
140.786000 -35.817200 73.300000
140.326000 -36.165900 41.900000
140.902000 -36.382800 78.200000
140.902000 -36.382800 80.000000
140.678000 -36.355100 68.200000
140.315000 -37.097700 123.000000
140.713000 -37.456800 69.000000
140.766000 -37.331900 72.000000
140.279000 -37.262500 70.000000
140.046000 -37.370000 77.000000
139.828000 -37.151400 64.000000
140.641000 -37.149700 88.000000
140.194000 -37.108100 99.000000
140.225000 -36.932800 99.000000
143.557000 -39.898300 37.200000
124.572000 -12.246700 39.000000
121.858000 -14.101700 39.900000
115.077000 -29.315000 40.600000
115.297000 -29.146700 40.600000
116.145000 -19.496700 42.500000
142.530000 -38.983300 44.200000
115.383000 -33.841700 45.600000
124.120000 -13.151700 45.900000
140.612000 -38.158300 45.900000
113.927000 -22.008300 46.400000
114.887000 -20.288300 46.500000
141.363000 -38.541700 46.500000
113.208000 -27.843300 46.500000
114.350000 -20.910000 46.800000
116.320000 -18.983300 47.600000
115.777000 -19.750000 47.600000
114.840000 -20.343300 48.000000
116.090000 -19.561700 49.300000
129.112000 -14.778300 49.400000
142.388000 -38.543300 49.500000
112.967000 -20.351700 49.600000
114.737000 -29.440000 49.600000
123.325000 -11.671700 50.000000
123.427000 -13.311700 50.400000
141.072000 -38.411700 51.000000
116.142000 -19.546700 51.300000
116.107000 -19.523300 52.200000
113.690000 -21.298300 52.500000
115.102000 -29.468300 52.500000
123.723000 -13.750000 52.500000
123.258000 -13.913300 52.800000
124.882000 -18.493300 52.800000
141.083000 -38.236700 53.200000
115.330000 -20.918300 54.000000
124.907000 -11.861700 54.400000
139.412000 -37.096700 54.400000
115.267000 -21.175000 54.400000
116.037000 -19.516700 55.100000
115.483000 -20.008300 55.100000
116.158000 -19.571700 55.100000
114.853000 -20.348300 56.000000
124.417000 -17.568300 56.000000
125.628000 -12.126700 57.000000
115.822000 -19.723300 57.000000
114.915000 -20.891700 57.600000
124.908000 -11.863300 57.800000
123.017000 -21.381700 58.000000
145.028000 -42.136700 58.000000
114.728000 -20.846700 59.200000
124.485000 -12.938300 59.400000
143.182000 -38.931700 59.500000
143.182000 -39.013300 59.500000
139.617000 -37.313300 60.200000
148.543000 -38.425000 60.800000
127.587000 -21.156700 60.800000
145.732000 -40.271700 60.800000
148.627000 -38.451700 60.900000
114.800000 -20.573300 61.200000
115.042000 -21.613300 61.200000
126.368000 -12.838300 61.600000
124.047000 -17.633300 61.600000
123.127000 -13.978300 62.900000
129.532000 -10.081700 63.000000
115.153000 -29.833300 63.000000
115.738000 -19.723300 63.800000
148.688000 -38.318300 64.800000
116.037000 -19.595000 65.100000
122.608000 -18.018300 66.000000
142.957000 -38.718300 66.500000
148.562000 -38.198300 66.500000
124.677000 -17.885000 68.000000
115.043000 -29.136700 68.400000
121.975000 -13.948300 69.600000
142.695000 -39.003300 69.700000
147.612000 -38.206700 70.000000
142.922000 -39.075000 73.800000
142.953000 -38.703300 73.800000
148.250000 -38.476700 74.000000
126.323000 -11.708300 75.600000
127.127000 -20.213300 75.900000
148.035000 -38.375000 77.400000
128.583000 -14.298300 77.900000
125.360000 -19.651700 79.200000
142.848000 -39.228300 81.700000
148.042000 -38.581700 84.000000
144.127000 -38.788300 84.800000
121.635000 -14.613300 87.500000
142.782000 -38.871700 88.200000
114.157000 -22.956700 90.200000
146.162000 -40.738300 103.700000
114.225000 -26.700800 54.700000
115.217000 -23.972800 61.100000
114.806000 -24.976700 45.500000
121.500000 -30.750000 37.000000
121.170000 -30.950000 46.000000
121.620000 -32.330000 37.000000
120.000000 -33.670000 40.000000
118.000000 -28.000000 54.000000
117.870000 -27.450000 40.000000
119.320000 -31.230000 50.000000
139.000000 -21.000000 75.000000
149.850000 -24.150000 57.000000
147.820000 -20.570000 53.000000
152.750000 -27.420000 63.000000
152.700000 -27.420000 59.000000
150.280000 -25.280000 57.000000
150.280000 -25.280000 54.000000
150.250000 -26.280000 55.000000
150.500000 -23.670000 34.000000
136.070000 -16.470000 78.000000
136.050000 -16.470000 77.000000
136.050000 -16.470000 59.000000
136.050000 -16.450000 69.000000
136.050000 -16.470000 70.000000
133.970000 -23.920000 62.000000
137.830000 -20.020000 48.000000
135.100000 -19.270000 75.000000
117.300000 -31.670000 52.000000
149.570000 -33.570000 55.000000
149.450000 -35.600000 101.000000
145.800000 -31.420000 80.000000
145.820000 -31.450000 74.000000
150.120000 -35.900000 54.000000
150.820000 -32.080000 49.000000
151.250000 -34.000000 72.000000
151.250000 -34.000000 68.000000
151.250000 -34.000000 73.000000
150.770000 -34.230000 95.000000
150.750000 -34.420000 74.000000
150.750000 -34.420000 85.000000
150.730000 -34.320000 90.000000
149.570000 -35.070000 77.000000
149.570000 -35.070000 82.000000
131.080000 -13.030000 80.000000
134.220000 -19.670000 94.000000
134.220000 -19.670000 60.000000
134.250000 -19.720000 99.000000
134.250000 -19.720000 91.000000
134.280000 -19.680000 87.000000
133.820000 -19.450000 109.000000
133.820000 -19.450000 121.000000
133.820000 -19.450000 112.000000
133.820000 -19.450000 142.000000
139.480000 -20.530000 79.000000
139.480000 -20.530000 66.000000
139.480000 -20.530000 85.000000
139.480000 -20.550000 73.000000
139.480000 -20.530000 105.420000
139.480000 -20.530000 96.000000
139.480000 -20.530000 93.000000
139.480000 -20.530000 69.000000
139.480000 -20.530000 77.000000
139.480000 -20.680000 81.000000
139.480000 -20.700000 88.000000
139.480000 -20.700000 96.000000
139.470000 -33.200000 64.000000
139.470000 -33.200000 62.000000
138.020000 -33.870000 87.000000
138.480000 -32.550000 93.000000
138.120000 -30.800000 88.000000
138.120000 -30.800000 106.000000
137.750000 -33.970000 88.000000
131.600000 -30.170000 54.000000
140.930000 -32.250000 67.000000
139.300000 -30.450000 104.000000
139.720000 -29.980000 128.000000
138.800000 -34.770000 89.000000
134.500000 -30.620000 49.000000
137.670000 -33.980000 115.000000
135.550000 -32.980000 58.000000
141.800000 -37.870000 54.000000
141.530000 -38.130000 50.000000
141.580000 -38.380000 50.000000
144.730000 -38.350000 54.000000
121.680000 -31.230000 26.000000
121.680000 -31.230000 31.000000
121.680000 -31.200000 34.000000
120.570000 -27.620000 34.000000
119.650000 -23.370000 45.000000
119.670000 -23.370000 48.000000
122.230000 -28.480000 44.000000
122.230000 -28.500000 37.000000
122.230000 -28.500000 41.000000
121.530000 -31.630000 34.000000
121.580000 -31.520000 32.000000
120.570000 -27.580000 35.000000
136.960000 -30.650000 86.100000
136.960000 -30.650000 81.900000
137.160000 -30.800000 40.500000
137.090000 -31.050000 72.600000
137.090000 -31.050000 46.800000
136.810000 -30.620000 82.050000
136.810000 -30.620000 63.900000
136.860000 -30.130000 67.500000
136.860000 -30.130000 64.500000
136.860000 -30.130000 50.000000
137.300000 -30.780000 69.450000
137.300000 -30.780000 57.000000
137.300000 -30.740000 70.500000
137.300000 -30.740000 56.100000
136.990000 -30.470000 84.000000
137.450000 -30.830000 73.800000
137.450000 -30.830000 62.000000
137.450000 -30.830000 62.000000
137.470000 -30.830000 70.050000
137.470000 -30.830000 54.300000
137.450000 -30.820000 75.150000
137.450000 -30.820000 78.600000
137.440000 -30.830000 70.500000
136.990000 -30.540000 79.950000
136.990000 -30.540000 43.800000
136.990000 -30.400000 74.700000
136.990000 -30.400000 40.950000
136.930000 -30.580000 92.850000
136.930000 -30.580000 57.000000
137.290000 -30.670000 55.500000
137.090000 -30.620000 75.150000
137.090000 -30.620000 82.800000
137.010000 -30.670000 63.900000
136.970000 -30.690000 74.250000
136.970000 -30.690000 70.200000
137.060000 -30.660000 61.500000
137.060000 -30.660000 68.400000
136.970000 -30.670000 93.300000
136.970000 -30.670000 65.100000
136.980000 -30.660000 86.100000
136.980000 -30.660000 70.200000
136.920000 -30.600000 65.850000
136.920000 -30.600000 76.200000
137.090000 -30.380000 78.150000
137.090000 -30.380000 64.500000
137.100000 -30.380000 84.150000
137.100000 -30.380000 75.300000
137.090000 -30.390000 90.600000
137.090000 -30.390000 79.326000
137.090000 -30.390000 84.000000
136.860000 -30.650000 101.000000
136.860000 -30.650000 101.000000
136.810000 -30.790000 86.000000
136.810000 -30.790000 86.000000
137.200000 -30.390000 130.000000
137.200000 -30.390000 126.000000
137.200000 -30.390000 66.000000
136.960000 -30.670000 82.000000
136.900000 -30.450000 119.000000
136.900000 -30.450000 187.000000
136.900000 -30.450000 132.000000
136.900000 -30.450000 118.000000
140.330000 -28.210000 102.000000
140.290000 -28.230000 105.000000
140.290000 -28.220000 105.000000
140.220000 -28.270000 89.000000
140.180000 -28.180000 98.000000
140.200000 -28.190000 95.000000
140.220000 -28.080000 101.000000
140.280000 -28.200000 99.000000
140.190000 -28.040000 95.000000
140.170000 -28.080000 94.000000
140.130000 -28.050000 95.000000
140.260000 -28.020000 102.000000
140.130000 -28.040000 91.000000
140.120000 -28.030000 91.000000
140.100000 -28.100000 88.000000
140.240000 -28.040000 103.000000
140.290000 -28.160000 109.000000
140.270000 -28.030000 108.000000
140.230000 -28.030000 112.000000
140.190000 -28.050000 110.000000
140.130000 -28.120000 110.000000
140.200000 -28.060000 101.000000
140.160000 -28.020000 99.000000
140.170000 -28.020000 101.000000
140.230000 -28.060000 110.000000
140.210000 -28.030000 105.000000
140.360000 -28.070000 111.000000
140.320000 -28.110000 114.000000
140.250000 -28.020000 107.000000
140.260000 -28.050000 106.000000
140.970000 -27.480000 76.000000
140.120000 -27.680000 78.000000
140.890000 -28.130000 95.000000
140.240000 -28.120000 132.000000
140.650000 -27.780000 140.000000
142.000000 -36.860000 90.000000
142.350000 -36.480000 97.000000
144.770000 -37.140000 77.000000
16.466700 48.750000 43.000000
16.833300 48.700000 73.000000
16.816700 48.666700 53.000000
16.683300 48.650000 53.000000
16.750000 48.650000 53.000000
16.783300 48.650000 53.000000
16.700000 48.600000 59.000000
16.683300 48.566700 67.000000
16.766700 48.566700 50.000000
16.700000 48.500000 49.000000
16.766700 48.466700 55.000000
16.600000 48.450000 51.000000
16.683300 48.433300 55.000000
16.766700 48.383300 55.000000
16.800000 48.366700 64.000000
16.683300 48.350000 61.000000
16.550000 48.316700 60.000000
16.433300 48.083300 60.000000
16.600000 48.083300 60.000000
16.566700 48.316700 59.000000
16.850000 48.316700 60.000000
10.133300 47.150000 80.000000
13.150000 47.033300 75.000000
13.628300 46.755000 45.000000
13.581700 46.796700 45.000000
13.541700 46.808300 49.000000
13.583300 46.786700 46.000000
13.391700 47.808300 41.000000
10.798300 47.471700 69.000000
10.780000 47.458300 54.000000
10.790000 47.465000 61.000000
13.386700 47.755000 53.000000
13.931700 47.658300 52.000000
13.801700 47.871700 104.000000
13.363300 46.703300 36.000000
13.331700 46.711700 45.000000
13.348300 46.708300 41.000000
14.078300 46.620000 53.000000
14.140000 46.626700 57.000000
14.220000 46.616700 62.000000
14.146700 46.621700 57.000000
12.805000 47.320000 60.000000
11.706700 47.481700 60.000000
11.706700 47.411700 61.000000
11.706700 47.450000 65.000000
11.706700 47.415000 62.000000
13.786700 47.641700 33.000000
13.526700 47.816700 70.000000
13.540000 47.853300 66.000000
13.555000 47.898300 77.000000
13.566700 47.925000 77.000000
13.546700 47.873300 72.000000
13.276700 47.803300 70.000000
13.656700 47.591700 46.000000
13.661700 47.580000 48.000000
13.660000 47.570000 47.000000
14.583300 46.603300 70.000000
14.425000 46.790000 75.000000
9.633300 47.466700 56.000000
9.633300 47.466700 58.000000
9.633300 47.466700 57.000000
9.961700 46.971700 71.000000
9.676700 47.498300 68.000000
9.730000 47.468300 115.000000
12.480000 47.200000 38.000000
13.430000 47.200000 60.000000
12.170000 47.610000 80.000000
12.330000 47.650000 40.000000
51.266700 39.716700 49.800000
51.050000 39.716700 49.400000
50.850000 39.716700 99.200000
50.600000 39.716700 69.900000
50.400000 39.716700 98.400000
51.000000 40.000000 66.900000
49.666700 38.566700 54.400000
50.133300 38.483300 33.500000
49.316700 38.650000 92.100000
49.316700 38.650000 41.800000
49.316700 38.650000 83.700000
49.633300 39.000000 54.400000
49.933300 39.000000 71.200000
51.033300 39.000000 58.600000
50.650000 41.866700 134.000000
49.800000 40.333300 69.000000
50.266700 40.550000 58.000000
50.250000 40.583300 74.000000
50.233300 40.600000 57.000000
50.233300 40.583300 60.000000
46.816700 40.566700 59.000000
50.033300 40.383300 66.000000
49.800000 40.333300 61.000000
50.016700 40.550000 38.000000
50.066700 40.366700 52.000000
50.366700 40.466700 34.000000
50.000000 40.400000 63.000000
49.866700 40.333300 75.000000
50.000000 40.416700 44.000000
50.016700 40.416700 55.000000
50.250000 40.366700 39.000000
50.000000 40.383300 48.000000
