Lon,Lat,HF [mW/m2],HF_min [mW/m2],HF_max [mW/m2],HF_max_abs [mW/m2]
-50.4,-84.0,61.92,59.074,65.83,6.756
-45.6,-84.0,66.45,58.305,71.32300000000001,13.017999999999999
-40.8,-84.0,58.641000000000005,58.308,64.816,6.507999999999999
-36.0,-84.0,56.653999999999996,55.79,61.288999999999994,5.499
-31.2,-84.0,56.497,56.201,62.817,6.6160000000000005
-26.4,-84.0,59.997,52.873000000000005,64.02,11.147
-21.6,-84.0,55.35,50.555,60.428000000000004,9.873
-16.8,-84.0,53.96,49.776,59.103,9.327
-12.0,-84.0,52.394,49.391999999999996,56.453,7.061
-7.2,-84.0,57.277,55.233000000000004,61.011,5.778
-2.4,-84.0,55.637,53.013000000000005,58.736000000000004,5.723
2.4,-84.0,54.815,53.218999999999994,59.332,6.1129999999999995
7.2,-84.0,57.746,50.711000000000006,60.568999999999996,9.857999999999999
12.0,-84.0,58.323,50.773999999999994,69.28699999999999,18.512999999999998
16.8,-84.0,55.738,49.915,65.482,15.567
21.6,-84.0,58.181999999999995,51.372,69.337,17.965
26.4,-84.0,53.216,50.195,56.684,6.489
31.2,-84.0,50.63399999999999,48.217,58.919,10.702
36.0,-84.0,49.838,45.245,58.349,13.104000000000001
40.8,-84.0,51.32899999999999,47.882,58.386,10.504000000000001
45.6,-84.0,62.413999999999994,48.184,62.585,14.401
50.4,-84.0,54.45399999999999,45.763000000000005,54.45399999999999,8.691
55.2,-84.0,53.799,47.465,53.799,6.334
60.0,-84.0,57.726000000000006,50.478,57.726000000000006,7.247999999999999
64.8,-84.0,55.968999999999994,47.765,57.542,9.777000000000001
69.6,-84.0,54.974,51.486000000000004,57.228,5.742000000000001
74.4,-84.0,56.515,56.515,57.665,1.15
79.2,-84.0,59.718,56.559,62.528,5.968999999999999
84.0,-84.0,58.425,57.592,62.138000000000005,4.546
88.8,-84.0,57.735,57.735,61.17,3.435
93.6,-84.0,57.391000000000005,57.391000000000005,62.097,4.706
98.4,-84.0,59.544,59.544,63.597,4.053
103.2,-84.0,61.993,60.082,66.286,6.204
108.0,-84.0,64.665,62.931999999999995,66.423,3.491
112.8,-84.0,66.253,62.55,67.207,4.657
117.6,-84.0,69.066,64.161,69.066,4.905
122.4,-84.0,62.196000000000005,55.471000000000004,64.555,9.084
127.2,-84.0,53.247,53.247,64.12100000000001,10.874
132.0,-84.0,57.231,57.231,67.617,10.386
136.8,-84.0,59.836999999999996,59.836999999999996,67.69,7.853
141.6,-84.0,62.711999999999996,62.711999999999996,67.65899999999999,4.947
146.4,-84.0,62.81,62.81,68.369,5.559
151.2,-84.0,65.06,61.92,71.766,9.846
156.0,-84.0,66.947,66.847,68.503,1.656
160.8,-84.0,64.899,63.157,67.601,4.444
165.6,-84.0,62.051,59.451,62.051,2.6
170.4,-84.0,66.345,56.863,69.683,12.82
175.2,-84.0,80.729,63.994,80.729,16.735
180.0,-84.0,79.167,64.656,79.167,14.511
-180.0,-83.5,70.515,60.028,70.515,10.487
-175.61,-83.5,87.67,70.128,87.67,17.542
-171.22,-83.5,84.605,71.844,84.605,12.761
-166.829,-83.5,71.854,68.33800000000001,72.148,3.81
-162.439,-83.5,77.374,73.64,77.766,4.126
-158.049,-83.5,70.52,70.52,75.27600000000001,4.756
-153.659,-83.5,65.817,65.817,74.025,8.208
-149.268,-83.5,64.83,63.989,71.028,7.039
-144.878,-83.5,67.066,65.86399999999999,73.786,7.922000000000001
-140.488,-83.5,67.893,64.89699999999999,67.893,2.9960000000000004
-136.09799999999998,-83.5,61.982,61.982,70.219,8.237
-131.707,-83.5,55.93600000000001,55.93600000000001,67.071,11.135
-127.31700000000001,-83.5,60.06399999999999,60.06399999999999,78.583,18.519000000000002
-122.927,-83.5,59.545,57.972,70.178,12.206
-118.537,-83.5,48.661,48.661,64.595,15.934000000000001
-114.146,-83.5,50.06399999999999,49.666000000000004,65.232,15.565999999999999
-109.756,-83.5,58.485,58.485,64.29,5.805
-105.366,-83.5,65.967,65.967,67.467,1.5
-100.976,-83.5,71.245,65.679,71.759,6.08
-96.585,-83.5,68.541,65.744,69.149,3.405
-92.195,-83.5,66.365,66.043,70.499,4.456
-87.805,-83.5,70.6,69.265,73.93,4.665
-83.415,-83.5,66.667,66.667,73.435,6.768
-79.024,-83.5,70.285,65.63600000000001,70.285,4.649
-74.634,-83.5,74.053,67.376,74.053,6.6770000000000005
-70.244,-83.5,78.96,69.888,78.96,9.072000000000001
-65.854,-83.5,72.741,67.812,72.741,4.928999999999999
-61.463,-83.5,67.538,62.266000000000005,83.92,21.654
-57.073,-83.5,57.871,57.871,63.336000000000006,5.465
-52.683,-83.5,65.053,61.912,68.848,6.936
-48.293,-83.5,63.873999999999995,59.19,65.038,5.848
-43.902,-83.5,64.134,57.931999999999995,70.12,12.187999999999999
-39.512,-83.5,57.662,57.662,64.952,7.29
-35.122,-83.5,57.615,57.615,65.436,7.821000000000001
-30.732,-83.5,55.248999999999995,52.941,58.185,5.244
-26.340999999999998,-83.5,52.42100000000001,50.263000000000005,56.799,6.5360000000000005
-21.951,-83.5,51.88,50.964,58.551,7.587000000000001
-17.561,-83.5,55.615,50.775,60.286,9.511000000000001
-13.171,-83.5,58.118,50.556999999999995,60.956,10.399000000000001
-8.78,-83.5,56.856,49.3,56.856,7.556
-4.39,-83.5,56.521,48.458,56.521,8.062999999999999
0.0,-83.5,58.133,47.451,60.568999999999996,13.118
4.39,-83.5,60.066,46.893,64.70100000000001,17.808
8.78,-83.5,56.14,46.126999999999995,64.118,17.991
13.171,-83.5,49.986000000000004,47.45,58.615,11.165
17.561,-83.5,56.441,47.715,61.208,13.493
21.951,-83.5,53.096000000000004,46.46,64.648,18.188
26.340999999999998,-83.5,58.244,47.342,68.959,21.616999999999997
30.732,-83.5,50.724,46.994,59.387,12.392999999999999
35.122,-83.5,50.602,48.797,57.903,9.106
39.512,-83.5,50.191,45.656000000000006,56.395,10.739
43.902,-83.5,57.975,48.681999999999995,57.975,9.293
48.293,-83.5,61.722,49.256,61.722,12.466
52.683,-83.5,52.251000000000005,43.393,54.055,10.662
57.073,-83.5,54.32899999999999,49.199,58.912,9.713
61.463,-83.5,56.021,48.753,56.986000000000004,8.232999999999999
65.854,-83.5,53.245,48.647,56.801,8.154
70.244,-83.5,54.637,50.76,57.559,6.7989999999999995
74.634,-83.5,54.528,54.286,55.085,0.799
79.024,-83.5,56.021,55.503,60.211000000000006,4.708
83.415,-83.5,59.258,55.008,63.566,8.558
87.805,-83.5,59.681999999999995,58.058,63.748999999999995,5.691
92.195,-83.5,60.723,59.538999999999994,62.096000000000004,2.557
96.585,-83.5,59.497,59.497,62.71,3.213
100.976,-83.5,59.306999999999995,59.159,66.018,6.859
105.366,-83.5,61.924,58.924,66.235,7.311
109.756,-83.5,64.148,56.888999999999996,67.469,10.58
114.146,-83.5,66.325,61.728,72.075,10.347000000000001
118.537,-83.5,67.34899999999999,64.2,69.002,4.802
122.927,-83.5,63.597,62.266999999999996,64.528,2.261
127.31700000000001,-83.5,62.052,62.01,65.773,3.763
131.707,-83.5,56.35,56.35,67.47800000000001,11.128
136.09799999999998,-83.5,60.864,60.841,66.785,5.944
140.488,-83.5,56.745,56.745,64.805,8.06
144.878,-83.5,63.581,61.397,66.227,4.83
149.268,-83.5,64.969,63.132,70.583,7.4510000000000005
153.659,-83.5,65.57,62.015,69.733,7.718
158.049,-83.5,64.82600000000001,61.504,65.992,4.488
162.439,-83.5,65.29,62.208999999999996,67.94800000000001,5.739
166.829,-83.5,61.961999999999996,60.802,63.283,2.481
171.22,-83.5,77.115,61.318999999999996,77.115,15.796
175.61,-83.5,63.222,60.018,66.42399999999999,6.406000000000001
180.0,-83.5,70.515,60.028,70.515,10.487
-180.0,-83.0,67.624,61.103,70.941,9.838
-175.90900000000002,-83.0,83.456,65.575,83.456,17.881
-171.81799999999998,-83.0,81.132,68.627,81.132,12.505
-167.727,-83.0,65.441,62.489,75.385,12.895999999999999
-163.636,-83.0,66.244,63.676,71.50399999999999,7.827999999999999
-159.545,-83.0,65.64,62.82,70.041,7.221
-155.455,-83.0,69.133,62.913000000000004,70.375,7.462000000000001
-151.364,-83.0,67.568,64.249,74.857,10.607999999999999
-147.273,-83.0,66.419,60.332,74.311,13.979000000000001
-143.18200000000002,-83.0,66.325,59.603,67.791,8.187999999999999
-139.091,-83.0,63.657,59.958999999999996,68.25399999999999,8.295
-135.0,-83.0,67.12899999999999,66.048,73.033,6.985
-130.909,-83.0,61.78,61.78,64.74600000000001,2.966
-126.818,-83.0,55.161,55.161,67.047,11.886
-122.727,-83.0,56.457,51.979,71.956,19.977
-118.63600000000001,-83.0,48.516999999999996,48.516999999999996,63.446999999999996,14.93
-114.545,-83.0,55.527,55.527,67.298,11.770999999999999
-110.455,-83.0,59.69,59.69,65.347,5.657
-106.36399999999999,-83.0,61.81399999999999,61.21,64.766,3.556
-102.273,-83.0,65.453,64.30199999999999,65.94800000000001,1.646
-98.182,-83.0,70.297,65.668,70.297,4.629
-94.09100000000001,-83.0,67.217,61.843,68.90899999999999,7.066
-90.0,-83.0,63.393,60.556000000000004,66.535,5.979
-85.90899999999999,-83.0,66.979,61.903999999999996,66.979,5.075
-81.818,-83.0,55.146,50.997,69.50399999999999,18.507
-77.727,-83.0,69.142,61.711000000000006,69.142,7.431
-73.63600000000001,-83.0,72.915,61.864,72.915,11.050999999999998
-69.545,-83.0,68.718,65.52199999999999,68.718,3.196
-65.455,-83.0,72.498,63.471000000000004,72.498,9.027000000000001
-61.364,-83.0,69.05199999999999,66.033,71.443,5.41
-57.273,-83.0,60.037,60.037,65.949,5.912000000000001
-53.181999999999995,-83.0,69.736,64.34899999999999,73.624,9.275
-49.091,-83.0,65.416,65.332,67.003,1.671
-45.0,-83.0,68.26,59.771,73.937,14.165999999999999
-40.909,-83.0,64.205,57.3,68.161,10.860999999999999
-36.818000000000005,-83.0,58.941,57.364,61.43899999999999,4.075
-32.727,-83.0,59.541000000000004,57.214,62.1,4.886
-28.636,-83.0,54.302,52.11600000000001,59.266000000000005,7.15
-24.545,-83.0,51.701,49.082,55.685,6.603
-20.455,-83.0,56.428999999999995,50.34,60.586000000000006,10.245999999999999
-16.364,-83.0,57.865,50.003,59.641000000000005,9.638
-12.273,-83.0,55.278999999999996,48.02,57.431000000000004,9.411
-8.182,-83.0,54.70399999999999,46.863,56.263000000000005,9.4
-4.091,-83.0,58.031000000000006,46.553000000000004,59.37,12.817
0.0,-83.0,58.395,44.943999999999996,60.023999999999994,15.08
4.091,-83.0,57.733999999999995,45.597,62.073,16.476
8.182,-83.0,53.588,45.373999999999995,60.047,14.673
12.273,-83.0,56.81,45.129,65.321,20.192
16.364,-83.0,52.865,44.333999999999996,61.353,17.019000000000002
20.455,-83.0,51.885,45.269,63.512,18.243
24.545,-83.0,56.806999999999995,44.641999999999996,60.928000000000004,16.285999999999998
28.636,-83.0,50.618,47.38,56.753,9.373
32.727,-83.0,50.629,49.419,57.369,7.95
36.818000000000005,-83.0,49.691,47.201,58.668,11.467
40.909,-83.0,49.358999999999995,46.59,58.669,12.079
45.0,-83.0,50.501000000000005,45.282,53.211000000000006,7.928999999999999
49.091,-83.0,48.305,45.711000000000006,52.957,7.246
53.181999999999995,-83.0,48.553999999999995,45.856,54.003,8.147
57.273,-83.0,52.187,44.396,58.045,13.649000000000001
61.364,-83.0,56.66,46.777,58.413000000000004,11.636
65.455,-83.0,54.928999999999995,49.205,58.702,9.497
69.545,-83.0,52.893,49.603,55.978,6.375
73.63600000000001,-83.0,51.558,51.5,55.055,3.555
77.727,-83.0,53.76,52.716,56.522,3.806
81.818,-83.0,54.251999999999995,52.551,58.23,5.678999999999999
85.90899999999999,-83.0,55.773999999999994,53.303000000000004,64.029,10.725999999999999
90.0,-83.0,59.198,57.272,64.74,7.468
94.09100000000001,-83.0,59.489,58.853,62.683,3.83
98.182,-83.0,60.898999999999994,59.49100000000001,65.84899999999999,6.358
102.273,-83.0,59.64,59.64,63.534,3.8939999999999997
106.36399999999999,-83.0,67.536,57.955,72.11399999999999,14.159
110.455,-83.0,64.717,56.448,69.404,12.956
114.545,-83.0,60.153,58.743,67.578,8.835
118.63600000000001,-83.0,61.982,61.428999999999995,66.518,5.0889999999999995
122.727,-83.0,66.003,60.747,67.317,6.57
126.818,-83.0,65.314,65.028,67.384,2.356
130.909,-83.0,62.125,57.138000000000005,71.017,13.879000000000001
135.0,-83.0,56.916000000000004,56.916000000000004,62.727,5.811
139.091,-83.0,55.693000000000005,54.232,61.481,7.249
143.18200000000002,-83.0,60.728,60.728,63.705,2.977
147.273,-83.0,65.352,61.861000000000004,70.875,9.014
151.364,-83.0,63.156000000000006,61.698,66.906,5.207999999999999
155.455,-83.0,66.595,65.767,68.72,2.9530000000000003
159.545,-83.0,65.345,64.041,66.62100000000001,2.58
163.636,-83.0,63.42100000000001,60.229,63.42100000000001,3.1919999999999997
167.727,-83.0,81.783,66.018,81.783,15.765
171.81799999999998,-83.0,82.383,65.339,82.383,17.044
175.90900000000002,-83.0,65.925,62.292,69.719,7.4270000000000005
180.0,-83.0,67.624,61.103,70.941,9.838
-180.0,-82.5,77.39,58.576,80.797,22.221
-176.17,-82.5,80.054,61.176,80.054,18.878
-172.34,-82.5,71.878,55.736000000000004,71.878,16.142
-168.511,-82.5,61.148,61.148,69.666,8.517999999999999
-164.68099999999998,-82.5,66.289,66.289,73.123,6.834
-160.851,-82.5,68.183,62.565,76.19800000000001,13.633
-157.02100000000002,-82.5,71.343,57.263999999999996,78.779,21.515
-153.191,-82.5,69.719,62.273,75.365,13.092
-149.362,-82.5,71.28399999999999,64.913,75.666,10.753
-145.532,-82.5,69.358,59.722,71.258,11.536
-141.702,-82.5,70.068,63.13,70.068,6.938
-137.872,-82.5,67.821,64.669,72.434,7.765
-134.043,-82.5,67.018,60.51,79.331,18.820999999999998
-130.213,-82.5,65.285,65.285,79.518,14.232999999999999
-126.383,-82.5,60.848,60.848,68.051,7.202999999999999
-122.553,-82.5,60.656000000000006,60.656000000000006,72.27600000000001,11.62
-118.723,-82.5,52.803000000000004,52.803000000000004,63.776,10.972999999999999
-114.89399999999999,-82.5,64.902,64.902,72.668,7.766
-111.064,-82.5,72.668,70.869,86.84899999999999,15.98
-107.234,-82.5,62.777,62.777,67.774,4.997
-103.404,-82.5,61.791000000000004,53.754,64.083,10.329
-99.574,-82.5,66.635,63.05,66.84100000000001,3.7910000000000004
-95.745,-82.5,72.627,65.685,73.752,8.067
-91.915,-82.5,67.939,63.466,70.615,7.149
-88.085,-82.5,68.676,61.533,69.88,8.347000000000001
-84.255,-82.5,63.661,60.581,65.05199999999999,4.471
-80.426,-82.5,54.365,52.376999999999995,63.231,10.854000000000001
-76.596,-82.5,70.54,59.732,70.54,10.808
-72.766,-82.5,79.066,61.885,92.37700000000001,30.491999999999997
-68.936,-82.5,70.939,62.083999999999996,70.939,8.855
-65.10600000000001,-82.5,69.913,59.051,69.913,10.862
-61.277,-82.5,70.446,64.357,70.446,6.0889999999999995
-57.446999999999996,-82.5,78.01,65.098,92.926,27.828000000000003
-53.617,-82.5,68.09899999999999,60.39,76.02,15.63
-49.787,-82.5,68.479,63.09,70.281,7.191
-45.957,-82.5,69.55,60.471000000000004,69.55,9.079
-42.128,-82.5,57.993,57.993,64.03399999999999,6.041
-38.298,-82.5,61.699,59.75,65.65,5.9
-34.468,-82.5,59.723,58.07,61.476000000000006,3.406
-30.638,-82.5,52.428000000000004,49.306999999999995,57.167,7.86
-26.809,-82.5,57.762,53.18899999999999,59.20399999999999,6.015
-22.979,-82.5,58.18600000000001,52.802,58.45,5.648
-19.149,-82.5,55.975,49.137,60.056000000000004,10.919
-15.319,-82.5,56.486000000000004,49.46,59.449,9.988999999999999
-11.489,-82.5,52.851000000000006,47.928000000000004,52.851000000000006,4.923
-7.66,-82.5,56.353,46.995,56.353,9.357999999999999
-3.83,-82.5,57.443999999999996,47.044,58.293,11.249
0.0,-82.5,53.7,46.358000000000004,56.135,9.777000000000001
3.83,-82.5,57.403999999999996,44.858000000000004,66.399,21.541
7.66,-82.5,56.263999999999996,47.308,63.816,16.508
11.489,-82.5,54.863,45.651,65.764,20.113
15.319,-82.5,50.36600000000001,45.766999999999996,59.638999999999996,13.872
19.149,-82.5,50.998999999999995,44.75899999999999,61.625,16.866
22.979,-82.5,57.18899999999999,46.185,61.685,15.5
26.809,-82.5,48.838,45.468999999999994,56.485,11.015999999999998
30.638,-82.5,48.132,42.221000000000004,54.94,12.719000000000001
34.468,-82.5,48.278999999999996,44.7,57.629,12.929
38.298,-82.5,50.973,46.693999999999996,59.768,13.074000000000002
42.128,-82.5,49.001999999999995,45.588,54.181999999999995,8.594
45.957,-82.5,48.861000000000004,48.246,51.498999999999995,3.253
49.787,-82.5,50.048,45.604,54.507,8.902999999999999
53.617,-82.5,47.233000000000004,44.611999999999995,53.638000000000005,9.026
57.446999999999996,-82.5,53.489,42.708999999999996,58.155,15.446
61.277,-82.5,56.258,45.513000000000005,64.171,18.658
65.10600000000001,-82.5,57.206,48.898999999999994,59.443000000000005,10.544
68.936,-82.5,54.696000000000005,48.226000000000006,58.763999999999996,10.538
72.766,-82.5,53.613,49.786,55.766000000000005,5.98
76.596,-82.5,54.479,54.479,57.188,2.7089999999999996
80.426,-82.5,54.063,52.722,57.91,5.188
84.255,-82.5,54.732,53.015,59.422,6.407
88.085,-82.5,57.354,52.424,63.193999999999996,10.77
91.915,-82.5,57.012,55.403999999999996,60.168,4.763999999999999
95.745,-82.5,57.114,55.803000000000004,61.663000000000004,5.86
99.574,-82.5,59.568999999999996,56.698,63.821999999999996,7.124
103.404,-82.5,67.632,63.501999999999995,67.632,4.13
107.234,-82.5,69.421,60.174,69.421,9.247
111.064,-82.5,56.86,53.284,62.848,9.564
114.89399999999999,-82.5,56.468999999999994,55.285,63.409,8.124
118.723,-82.5,59.785,58.181000000000004,67.139,8.958
122.553,-82.5,64.74600000000001,62.019,65.824,3.805
126.383,-82.5,68.602,65.57300000000001,70.298,4.725
130.213,-82.5,68.05199999999999,60.772,72.54,11.767999999999999
134.043,-82.5,62.526,55.343999999999994,67.65100000000001,12.307
137.872,-82.5,59.397,59.347,64.865,5.518
141.702,-82.5,60.875,60.875,65.392,4.5169999999999995
145.532,-82.5,64.274,61.324,71.942,10.618
149.362,-82.5,63.528999999999996,61.961999999999996,66.005,4.043
153.191,-82.5,63.21,61.071999999999996,66.498,5.426
157.02100000000002,-82.5,65.006,61.617,65.006,3.389
160.851,-82.5,67.494,60.302,67.494,7.192
164.68099999999998,-82.5,72.92399999999999,62.821000000000005,72.92399999999999,10.103
168.511,-82.5,81.969,62.888999999999996,81.969,19.08
172.34,-82.5,76.286,63.239,79.819,16.58
176.17,-82.5,61.707,59.528,72.665,13.137
180.0,-82.5,77.39,58.576,80.797,22.221
-180.0,-82.0,78.97,59.23,80.92699999999999,21.697
-176.4,-82.0,77.425,56.701,83.223,26.522
-172.8,-82.0,68.99,58.92100000000001,76.368,17.447
-169.2,-82.0,70.468,61.525,75.685,14.16
-165.6,-82.0,64.334,64.334,69.532,5.1979999999999995
-162.0,-82.0,66.26899999999999,59.972,67.01899999999999,7.047000000000001
-158.4,-82.0,62.403999999999996,51.998000000000005,71.078,19.08
-154.8,-82.0,62.271,58.151,71.042,12.890999999999998
-151.2,-82.0,64.242,60.476000000000006,71.542,11.065999999999999
-147.6,-82.0,64.483,61.418,69.265,7.847
-144.0,-82.0,62.79,60.443999999999996,64.658,4.2139999999999995
-140.4,-82.0,68.115,60.781000000000006,68.115,7.334
-136.8,-82.0,66.87899999999999,64.851,84.94200000000001,20.090999999999998
-133.2,-82.0,64.947,61.123999999999995,72.962,11.838
-129.6,-82.0,69.596,63.768,90.821,27.053
-126.0,-82.0,63.946999999999996,56.55,74.944,18.394000000000002
-122.4,-82.0,66.954,62.059,73.071,11.012
-118.8,-82.0,61.02,61.02,68.014,6.994
-115.2,-82.0,68.498,67.092,87.488,20.396
-111.6,-82.0,77.13600000000001,74.167,104.995,30.828000000000003
-108.0,-82.0,70.093,66.887,89.33200000000001,22.445
-104.4,-82.0,60.975,60.713,69.245,8.532
-100.8,-82.0,64.135,61.768,69.445,7.6770000000000005
-97.2,-82.0,63.757,56.556000000000004,64.587,8.031
-93.6,-82.0,66.79899999999999,56.73,72.07300000000001,15.343
-90.0,-82.0,57.994,56.545,57.994,1.449
-86.4,-82.0,68.132,63.15,68.132,4.982
-82.8,-82.0,66.922,63.306000000000004,66.922,3.616
-79.2,-82.0,53.652,47.802,63.956,16.154
-75.6,-82.0,70.258,60.078,70.258,10.18
-72.0,-82.0,70.15100000000001,59.511,70.15100000000001,10.64
-68.4,-82.0,70.249,58.38,70.249,11.869000000000002
-64.8,-82.0,70.436,60.67100000000001,70.436,9.765
-61.2,-82.0,67.12,59.077,67.12,8.043
-57.6,-82.0,74.702,64.957,90.624,25.666999999999998
-54.0,-82.0,71.681,58.659,88.792,30.133000000000003
-50.4,-82.0,66.882,61.09,70.307,9.217
-46.8,-82.0,68.395,58.821000000000005,68.472,9.651
-43.2,-82.0,66.854,60.713,66.854,6.141
-39.6,-82.0,54.592,54.592,58.968999999999994,4.377
-36.0,-82.0,58.00899999999999,56.293,60.943999999999996,4.651
-32.4,-82.0,62.032,59.888999999999996,62.963,3.074
-28.8,-82.0,60.332,58.742,62.858000000000004,4.1160000000000005
-25.2,-82.0,55.278999999999996,51.907,57.091,5.184
-21.6,-82.0,53.033,48.288999999999994,53.935,5.646
-18.0,-82.0,58.87,51.88399999999999,58.87,6.986000000000001
-14.4,-82.0,52.28,49.235,52.468,3.233
-10.8,-82.0,55.211999999999996,49.885,55.211999999999996,5.327000000000001
-7.2,-82.0,56.887,48.373999999999995,57.519,9.145
-3.6,-82.0,53.496,45.361000000000004,54.802,9.441
0.0,-82.0,51.986999999999995,45.63399999999999,57.217,11.583
3.6,-82.0,57.544,47.748000000000005,60.461000000000006,12.713
7.2,-82.0,58.043,47.478,61.361999999999995,13.884
10.8,-82.0,57.291000000000004,45.262,58.408,13.145999999999999
14.4,-82.0,53.718,45.135,56.99100000000001,11.856
18.0,-82.0,54.21,44.167,58.341,14.174000000000001
21.6,-82.0,55.013000000000005,42.949,58.096000000000004,15.147
25.2,-82.0,53.753,42.263000000000005,53.753,11.49
28.8,-82.0,48.486999999999995,43.705,53.919,10.214
